ds,y,product,month,day_of_year,is_winter,temp
2023-06-18,26,Vitamin_C,6,169,0,22.412295851645762
2023-06-19,26,Vitamin_C,6,170,0,23.012382789250978
2023-06-20,25,Vitamin_C,6,171,0,21.17382495092154
2023-06-21,26,Vitamin_C,6,172,0,22.303060868185547
2023-06-22,22,Vitamin_C,6,173,0,22.755641181607597
2023-06-23,27,Vitamin_C,6,174,0,20.795311027058165
2023-06-24,19,Vitamin_C,6,175,0,21.1771453437336
2023-06-25,25,Vitamin_C,6,176,0,23.01897059950695
2023-06-26,28,Vitamin_C,6,177,0,23.599707028759653
2023-06-27,25,Vitamin_C,6,178,0,22.605084517048972
2023-06-28,24,Vitamin_C,6,179,0,21.29077666908697
2023-06-29,25,Vitamin_C,6,180,0,24.286877914946533
2023-06-30,16,Vitamin_C,6,181,0,21.89887180864912
2023-07-01,23,Vitamin_C,7,182,0,22.225492421578238
2023-07-02,22,Vitamin_C,7,183,0,23.034478371444752
2023-07-03,24,Vitamin_C,7,184,0,24.37849516044193
2023-07-04,26,Vitamin_C,7,185,0,23.81114961562273
2023-07-05,24,Vitamin_C,7,186,0,23.50548337231431
2023-07-06,20,Vitamin_C,7,187,0,23.687916426084783
2023-07-07,23,Vitamin_C,7,188,0,23.402678669694513
2023-07-08,22,Vitamin_C,7,189,0,24.052325835772553
2023-07-09,22,Vitamin_C,7,190,0,21.100094768853875
2023-07-10,24,Vitamin_C,7,191,0,23.468921975615952
2023-07-11,27,Vitamin_C,7,192,0,24.143091758010662
2023-07-12,20,Vitamin_C,7,193,0,22.887321557185672
2023-07-13,24,Vitamin_C,7,194,0,24.56150973823208
2023-07-14,28,Vitamin_C,7,195,0,24.107810389114306
2023-07-15,17,Vitamin_C,7,196,0,26.20505628389693
2023-07-16,22,Vitamin_C,7,197,0,26.160062387428827
2023-07-17,22,Vitamin_C,7,198,0,24.25882153789987
2023-07-18,23,Vitamin_C,7,199,0,24.71145543918663
2023-07-19,21,Vitamin_C,7,200,0,24.926052434391607
2023-07-20,23,Vitamin_C,7,201,0,24.686047373087053
2023-07-21,29,Vitamin_C,7,202,0,25.470397877010093
2023-07-22,18,Vitamin_C,7,203,0,24.654675268898437
2023-07-23,18,Vitamin_C,7,204,0,24.419804079481032
2023-07-24,20,Vitamin_C,7,205,0,26.31042961379984
2023-07-25,29,Vitamin_C,7,206,0,26.45434316380129
2023-07-26,22,Vitamin_C,7,207,0,25.157348599534828
2023-07-27,24,Vitamin_C,7,208,0,26.993585607668717
2023-07-28,23,Vitamin_C,7,209,0,25.602892836148918
2023-07-29,19,Vitamin_C,7,210,0,26.623510391489802
2023-07-30,21,Vitamin_C,7,211,0,27.326157691358407
2023-07-31,31,Vitamin_C,7,212,0,26.607223434245242
2023-08-01,28,Vitamin_C,8,213,0,27.230113016174457
2023-08-02,22,Vitamin_C,8,214,0,26.392952484160027
2023-08-03,26,Vitamin_C,8,215,0,26.846359777501398
2023-08-04,22,Vitamin_C,8,216,0,26.969805829392502
2023-08-05,17,Vitamin_C,8,217,0,26.56128111650463
2023-08-06,26,Vitamin_C,8,218,0,27.26259563413453
2023-08-07,28,Vitamin_C,8,219,0,26.02153899467517
2023-08-08,28,Vitamin_C,8,220,0,27.209029449610803
2023-08-09,23,Vitamin_C,8,221,0,27.544533484041303
2023-08-10,24,Vitamin_C,8,222,0,27.701616590630003
2023-08-11,27,Vitamin_C,8,223,0,27.843809804078077
2023-08-12,24,Vitamin_C,8,224,0,28.150139713787656
2023-08-13,22,Vitamin_C,8,225,0,28.816990338984596
2023-08-14,20,Vitamin_C,8,226,0,29.336721814535974
2023-08-15,25,Vitamin_C,8,227,0,27.93606950707502
2023-08-16,28,Vitamin_C,8,228,0,27.505201311833662
2023-08-17,22,Vitamin_C,8,229,0,27.787826308683204
2023-08-18,27,Vitamin_C,8,230,0,28.463001480084888
2023-08-19,25,Vitamin_C,8,231,0,28.717446233000327
2023-08-20,26,Vitamin_C,8,232,0,28.417328792726945
2023-08-21,28,Vitamin_C,8,233,0,28.007924708056503
2023-08-22,24,Vitamin_C,8,234,0,28.96336167786677
2023-08-23,21,Vitamin_C,8,235,0,29.715040670442914
2023-08-24,24,Vitamin_C,8,236,0,30.241431653465973
2023-08-25,29,Vitamin_C,8,237,0,29.20039044257779
2023-08-26,23,Vitamin_C,8,238,0,29.454817138777575
2023-08-27,22,Vitamin_C,8,239,0,29.04967567867963
2023-08-28,21,Vitamin_C,8,240,0,30.05201923674664
2023-08-29,32,Vitamin_C,8,241,0,29.340607854089036
2023-08-30,29,Vitamin_C,8,242,0,30.866204759179425
2023-08-31,29,Vitamin_C,8,243,0,28.609682458729452
2023-09-01,30,Vitamin_C,9,244,0,30.13679246533687
2023-09-02,27,Vitamin_C,9,245,0,30.896773955604917
2023-09-03,25,Vitamin_C,9,246,0,30.877087494576703
2023-09-04,27,Vitamin_C,9,247,0,33.48218597034779
2023-09-05,26,Vitamin_C,9,248,0,31.23313620827979
2023-09-06,36,Vitamin_C,9,249,0,29.971722104730432
2023-09-07,29,Vitamin_C,9,250,0,30.970982220739426
2023-09-08,27,Vitamin_C,9,251,0,29.379072281605048
2023-09-09,28,Vitamin_C,9,252,0,31.161767059269444
2023-09-10,23,Vitamin_C,9,253,0,30.49450919705346
2023-09-11,33,Vitamin_C,9,254,0,32.326278980957575
2023-09-12,27,Vitamin_C,9,255,0,30.942772197463352
2023-09-13,30,Vitamin_C,9,256,0,31.45504651062407
2023-09-14,32,Vitamin_C,9,257,0,31.01380716952206
2023-09-15,30,Vitamin_C,9,258,0,33.46379859692916
2023-09-16,28,Vitamin_C,9,259,0,31.47729396610231
2023-09-17,28,Vitamin_C,9,260,0,33.702668709685625
2023-09-18,29,Vitamin_C,9,261,0,32.753802599955044
2023-09-19,28,Vitamin_C,9,262,0,32.48920036848933
2023-09-20,29,Vitamin_C,9,263,0,32.44127322686443
2023-09-21,34,Vitamin_C,9,264,0,32.52964806989264
2023-09-22,30,Vitamin_C,9,265,0,30.26937437787234
2023-09-23,26,Vitamin_C,9,266,0,31.97722710827033
2023-09-24,27,Vitamin_C,9,267,0,33.15818187666699
2023-09-25,34,Vitamin_C,9,268,0,32.31887311825897
2023-09-26,33,Vitamin_C,9,269,0,31.015143621829996
2023-09-27,33,Vitamin_C,9,270,0,32.418293380005935
2023-09-28,30,Vitamin_C,9,271,0,34.22295397979065
2023-09-29,33,Vitamin_C,9,272,0,33.811662814951866
2023-09-30,28,Vitamin_C,9,273,0,32.546448120995194
2023-10-01,29,Vitamin_C,10,274,0,33.60132788979333
2023-10-02,35,Vitamin_C,10,275,0,32.32253125061035
2023-10-03,53,Vitamin_C,10,276,0,31.022047914412124
2023-10-04,47,Vitamin_C,10,277,0,31.8360453866825
2023-10-05,48,Vitamin_C,10,278,0,34.35569240988756
2023-10-06,33,Vitamin_C,10,279,0,32.54879365021595
2023-10-07,36,Vitamin_C,10,280,0,32.607067782797856
2023-10-08,26,Vitamin_C,10,281,0,32.57595233774185
2023-10-09,34,Vitamin_C,10,282,0,34.8029321287249
2023-10-10,29,Vitamin_C,10,283,0,34.545418876060886
2023-10-11,32,Vitamin_C,10,284,0,35.15655790879159
2023-10-12,33,Vitamin_C,10,285,0,32.79469804475156
2023-10-13,33,Vitamin_C,10,286,0,33.26297645792452
2023-10-14,31,Vitamin_C,10,287,0,31.461957235444455
2023-10-15,33,Vitamin_C,10,288,0,34.46441779536279
2023-10-16,33,Vitamin_C,10,289,0,31.826220538649537
2023-10-17,30,Vitamin_C,10,290,0,33.21492357960176
2023-10-18,37,Vitamin_C,10,291,0,31.902623390256675
2023-10-19,37,Vitamin_C,10,292,0,32.41046644249921
2023-10-20,38,Vitamin_C,10,293,0,32.15910781444916
2023-10-21,29,Vitamin_C,10,294,0,32.38316246400445
2023-10-22,35,Vitamin_C,10,295,0,32.44421458377416
2023-10-23,38,Vitamin_C,10,296,0,32.42500241910828
2023-10-24,33,Vitamin_C,10,297,0,33.79417640058589
2023-10-25,36,Vitamin_C,10,298,0,31.841192001076795
2023-10-26,36,Vitamin_C,10,299,0,33.14945393896151
2023-10-27,42,Vitamin_C,10,300,0,34.12737987416428
2023-10-28,41,Vitamin_C,10,301,0,32.374388835197244
2023-10-29,30,Vitamin_C,10,302,0,32.145493525092256
2023-10-30,45,Vitamin_C,10,303,0,32.60638490798367
2023-10-31,35,Vitamin_C,10,304,0,33.98780961341966
2023-11-01,40,Vitamin_C,11,305,1,32.971053203985846
2023-11-02,41,Vitamin_C,11,306,1,32.212287969584914
2023-11-03,35,Vitamin_C,11,307,1,33.19164103970123
2023-11-04,38,Vitamin_C,11,308,1,31.56745038606195
2023-11-05,36,Vitamin_C,11,309,1,33.31080748348651
2023-11-06,40,Vitamin_C,11,310,1,32.99549994779914
2023-11-07,83,Vitamin_C,11,311,1,32.23428067598448
2023-11-08,86,Vitamin_C,11,312,1,31.65646497191622
2023-11-09,83,Vitamin_C,11,313,1,31.55911052602038
2023-11-10,82,Vitamin_C,11,314,1,32.92914311389065
2023-11-11,41,Vitamin_C,11,315,1,33.56964951096421
2023-11-12,39,Vitamin_C,11,316,1,31.647529293724933
2023-11-13,42,Vitamin_C,11,317,1,32.68523312214896
2023-11-14,38,Vitamin_C,11,318,1,30.0796873072772
2023-11-15,37,Vitamin_C,11,319,1,31.519840850378742
2023-11-16,38,Vitamin_C,11,320,1,32.00903869891739
2023-11-17,38,Vitamin_C,11,321,1,31.06396713269274
2023-11-18,41,Vitamin_C,11,322,1,30.968630649609697
2023-11-19,42,Vitamin_C,11,323,1,31.16679780152973
2023-11-20,40,Vitamin_C,11,324,1,32.05418518715088
2023-11-21,45,Vitamin_C,11,325,1,31.500074816942725
2023-11-22,45,Vitamin_C,11,326,1,29.372602356466306
2023-11-23,42,Vitamin_C,11,327,1,29.41160425893226
2023-11-24,39,Vitamin_C,11,328,1,30.84497439271038
2023-11-25,44,Vitamin_C,11,329,1,31.82714949631448
2023-11-26,40,Vitamin_C,11,330,1,28.537693997904483
2023-11-27,42,Vitamin_C,11,331,1,30.699342154784695
2023-11-28,41,Vitamin_C,11,332,1,30.58486104580692
2023-11-29,39,Vitamin_C,11,333,1,32.409672398464515
2023-11-30,38,Vitamin_C,11,334,1,30.544754275075903
2023-12-01,44,Vitamin_C,12,335,1,31.21944941743283
2023-12-02,38,Vitamin_C,12,336,1,30.88267244949516
2023-12-03,50,Vitamin_C,12,337,1,28.514102401050224
2023-12-04,39,Vitamin_C,12,338,1,31.314457031727557
2023-12-05,39,Vitamin_C,12,339,1,30.661583781272416
2023-12-06,44,Vitamin_C,12,340,1,30.85277955338286
2023-12-07,48,Vitamin_C,12,341,1,34.16748856410901
2023-12-08,43,Vitamin_C,12,342,1,28.052324766393923
2023-12-09,43,Vitamin_C,12,343,1,31.754799166527782
2023-12-10,36,Vitamin_C,12,344,1,29.634829280306267
2023-12-11,41,Vitamin_C,12,345,1,30.100321410202387
2023-12-12,40,Vitamin_C,12,346,1,29.656769773038544
2023-12-13,38,Vitamin_C,12,347,1,29.165941809836553
2023-12-14,44,Vitamin_C,12,348,1,28.906881171042652
2023-12-15,37,Vitamin_C,12,349,1,29.691432243898216
2023-12-16,38,Vitamin_C,12,350,1,27.728666688623786
2023-12-17,41,Vitamin_C,12,351,1,29.87907829564859
2023-12-18,42,Vitamin_C,12,352,1,28.593740102680954
2023-12-19,45,Vitamin_C,12,353,1,27.76011231782916
2023-12-20,45,Vitamin_C,12,354,1,28.3192632033951
2023-12-21,47,Vitamin_C,12,355,1,29.904402764930243
2023-12-22,47,Vitamin_C,12,356,1,27.98881518778774
2023-12-23,16,Vitamin_C,12,357,1,28.758456337966052
2023-12-24,43,Vitamin_C,12,358,1,27.543891394809496
2023-12-25,46,Vitamin_C,12,359,1,28.906644063175353
2023-12-26,46,Vitamin_C,12,360,1,28.70717146042192
2023-12-27,45,Vitamin_C,12,361,1,29.742318679134552
2023-12-28,44,Vitamin_C,12,362,1,27.58933455586665
2023-12-29,44,Vitamin_C,12,363,1,28.30392266255415
2023-12-30,41,Vitamin_C,12,364,1,27.60292386702556
2023-12-31,44,Vitamin_C,12,365,1,28.66957433605094
2024-01-01,45,Vitamin_C,1,1,1,26.523013013984997
2024-01-02,43,Vitamin_C,1,2,1,27.85432925470134
2024-01-03,99,Vitamin_C,1,3,1,26.7814801477308
2024-01-04,143,Vitamin_C,1,4,1,26.778257184736397
2024-01-05,149,Vitamin_C,1,5,1,26.79991980796674
2024-01-06,44,Vitamin_C,1,6,1,26.825623514775288
2024-01-07,41,Vitamin_C,1,7,1,26.32190364268254
2024-01-08,48,Vitamin_C,1,8,1,26.51716928667866
2024-01-09,44,Vitamin_C,1,9,1,27.74451163292118
2024-01-10,41,Vitamin_C,1,10,1,27.015435105235863
2024-01-11,48,Vitamin_C,1,11,1,26.762426649470452
2024-01-12,44,Vitamin_C,1,12,1,25.300754472513724
2024-01-13,42,Vitamin_C,1,13,1,24.729851005639382
2024-01-14,44,Vitamin_C,1,14,1,26.437006777164093
2024-01-15,49,Vitamin_C,1,15,1,26.22022465656604
2024-01-16,45,Vitamin_C,1,16,1,26.67921819756804
2024-01-17,42,Vitamin_C,1,17,1,24.464875349140275
2024-01-18,47,Vitamin_C,1,18,1,24.701595369530143
2024-01-19,44,Vitamin_C,1,19,1,23.1539683156575
2024-01-20,49,Vitamin_C,1,20,1,24.263351029902882
2024-01-21,44,Vitamin_C,1,21,1,25.5148642916531
2024-01-22,39,Vitamin_C,1,22,1,23.914412786904098
2024-01-23,46,Vitamin_C,1,23,1,24.884185796663232
2024-01-24,51,Vitamin_C,1,24,1,23.916224837028626
2024-01-25,81,Vitamin_C,1,25,1,24.29407160860091
2024-01-26,82,Vitamin_C,1,26,1,22.68591503482533
2024-01-27,71,Vitamin_C,1,27,1,23.782753346125762
2024-01-28,77,Vitamin_C,1,28,1,20.570731343294774
2024-01-29,74,Vitamin_C,1,29,1,23.239720723489402
2024-01-30,77,Vitamin_C,1,30,1,21.661359432766492
2024-01-31,41,Vitamin_C,1,31,1,24.363549154701918
2024-02-01,99,Vitamin_C,2,32,1,23.80122990891703
2024-02-02,98,Vitamin_C,2,33,1,23.357347040142027
2024-02-03,46,Vitamin_C,2,34,1,24.27916082556565
2024-02-04,45,Vitamin_C,2,35,1,21.677380924987236
2024-02-05,46,Vitamin_C,2,36,1,24.242506870428944
2024-02-06,41,Vitamin_C,2,37,1,23.296923706464142
2024-02-07,44,Vitamin_C,2,38,1,21.99854621141519
2024-02-08,42,Vitamin_C,2,39,1,23.241910301344802
2024-02-09,47,Vitamin_C,2,40,1,20.872042765956646
2024-02-10,46,Vitamin_C,2,41,1,21.026763625220593
2024-02-11,46,Vitamin_C,2,42,1,21.11656260623533
2024-02-12,42,Vitamin_C,2,43,1,21.07101957217955
2024-02-13,36,Vitamin_C,2,44,1,20.419292082435785
2024-02-14,39,Vitamin_C,2,45,1,22.575829519027653
2024-02-15,48,Vitamin_C,2,46,1,20.971869538239257
2024-02-16,43,Vitamin_C,2,47,1,21.46232331148736
2024-02-17,40,Vitamin_C,2,48,1,20.41971412602011
2024-02-18,47,Vitamin_C,2,49,1,19.05089757132466
2024-02-19,47,Vitamin_C,2,50,1,21.024216973095957
2024-02-20,74,Vitamin_C,2,51,1,18.725821516255014
2024-02-21,73,Vitamin_C,2,52,1,20.45465185463312
2024-02-22,73,Vitamin_C,2,53,1,19.041506817932593
2024-02-23,74,Vitamin_C,2,54,1,22.28499398089102
2024-02-24,76,Vitamin_C,2,55,1,21.098370216375343
2024-02-25,42,Vitamin_C,2,56,1,20.18347699156486
2024-02-26,45,Vitamin_C,2,57,1,21.233604160887992
2024-02-27,46,Vitamin_C,2,58,1,19.017246316641753
2024-02-28,39,Vitamin_C,2,59,1,20.30222852099741
2024-02-29,45,Vitamin_C,2,60,1,19.855299520010444
2024-03-01,41,Vitamin_C,3,61,0,19.81783280551754
2024-03-02,33,Vitamin_C,3,62,0,20.726103685010948
2024-03-03,34,Vitamin_C,3,63,0,20.087823221922378
2024-03-04,39,Vitamin_C,3,64,0,19.54730835341733
2024-03-05,61,Vitamin_C,3,65,0,17.508652131079803
2024-03-06,60,Vitamin_C,3,66,0,18.110177617931768
2024-03-07,42,Vitamin_C,3,67,0,18.855956446148205
2024-03-08,47,Vitamin_C,3,68,0,18.982263471952308
2024-03-09,35,Vitamin_C,3,69,0,17.670723944389753
2024-03-10,39,Vitamin_C,3,70,0,21.1264778349487
2024-03-11,42,Vitamin_C,3,71,0,20.146931144992646
2024-03-12,38,Vitamin_C,3,72,0,19.150278749824928
2024-03-13,41,Vitamin_C,3,73,0,18.539732449716418
2024-03-14,35,Vitamin_C,3,74,0,18.17695744030757
2024-03-15,44,Vitamin_C,3,75,0,17.360677704628667
2024-03-16,36,Vitamin_C,3,76,0,18.315488059694353
2024-03-17,44,Vitamin_C,3,77,0,18.423175182144135
2024-03-18,40,Vitamin_C,3,78,0,16.853102400119084
2024-03-19,43,Vitamin_C,3,79,0,18.360525867570324
2024-03-20,39,Vitamin_C,3,80,0,17.804643319386965
2024-03-21,39,Vitamin_C,3,81,0,15.987733861086664
2024-03-22,37,Vitamin_C,3,82,0,16.972900663341225
2024-03-23,37,Vitamin_C,3,83,0,17.35954804798088
2024-03-24,38,Vitamin_C,3,84,0,19.602850616586462
2024-03-25,36,Vitamin_C,3,85,0,18.215884116058607
2024-03-26,38,Vitamin_C,3,86,0,16.270192653355362
2024-03-27,36,Vitamin_C,3,87,0,18.0402448411138
2024-03-28,45,Vitamin_C,3,88,0,15.957645240698183
2024-03-29,37,Vitamin_C,3,89,0,18.54060190676371
2024-03-30,40,Vitamin_C,3,90,0,16.94198270808475
2024-03-31,35,Vitamin_C,3,91,0,17.276915838217263
2024-04-01,38,Vitamin_C,4,92,0,18.65605411164382
2024-04-02,33,Vitamin_C,4,93,0,16.005072042902558
2024-04-03,36,Vitamin_C,4,94,0,15.859379550694495
2024-04-04,37,Vitamin_C,4,95,0,16.639455100621504
2024-04-05,41,Vitamin_C,4,96,0,18.23029444596037
2024-04-06,35,Vitamin_C,4,97,0,15.643744391359238
2024-04-07,38,Vitamin_C,4,98,0,14.304431986049574
2024-04-08,38,Vitamin_C,4,99,0,16.66125594188036
2024-04-09,41,Vitamin_C,4,100,0,17.642320078052197
2024-04-10,35,Vitamin_C,4,101,0,18.271349237791192
2024-04-11,43,Vitamin_C,4,102,0,16.590783843775288
2024-04-12,34,Vitamin_C,4,103,0,16.627730904078415
2024-04-13,31,Vitamin_C,4,104,0,18.180629520222386
2024-04-14,29,Vitamin_C,4,105,0,15.14692101338144
2024-04-15,42,Vitamin_C,4,106,0,16.62044150013672
2024-04-16,37,Vitamin_C,4,107,0,17.194053644426198
2024-04-17,33,Vitamin_C,4,108,0,17.449885452047134
2024-04-18,38,Vitamin_C,4,109,0,16.490267388919598
2024-04-19,36,Vitamin_C,4,110,0,17.036292995866713
2024-04-20,38,Vitamin_C,4,111,0,14.517672556669543
2024-04-21,27,Vitamin_C,4,112,0,16.354268218421637
2024-04-22,33,Vitamin_C,4,113,0,17.47490892768922
2024-04-23,32,Vitamin_C,4,114,0,16.05035399656789
2024-04-24,27,Vitamin_C,4,115,0,17.105240966437982
2024-04-25,36,Vitamin_C,4,116,0,17.50909482545924
2024-04-26,32,Vitamin_C,4,117,0,16.737990838443412
2024-04-27,33,Vitamin_C,4,118,0,17.27166823184468
2024-04-28,38,Vitamin_C,4,119,0,16.161476900698652
2024-04-29,31,Vitamin_C,4,120,0,16.942936958131078
2024-04-30,31,Vitamin_C,4,121,0,17.787429437543967
2024-05-01,32,Vitamin_C,5,122,0,17.36416931958907
2024-05-02,35,Vitamin_C,5,123,0,16.652957355624007
2024-05-03,30,Vitamin_C,5,124,0,17.498296903051955
2024-05-04,28,Vitamin_C,5,125,0,18.02557151965821
2024-05-05,32,Vitamin_C,5,126,0,15.300180108687279
2024-05-06,32,Vitamin_C,5,127,0,18.55062193459467
2024-05-07,25,Vitamin_C,5,128,0,17.09897416190179
2024-05-08,27,Vitamin_C,5,129,0,17.906641469705065
2024-05-09,35,Vitamin_C,5,130,0,18.726549093061827
2024-05-10,31,Vitamin_C,5,131,0,16.20799283413596
2024-05-11,26,Vitamin_C,5,132,0,16.922788695839376
2024-05-12,28,Vitamin_C,5,133,0,17.398427398641626
2024-05-13,30,Vitamin_C,5,134,0,16.960135976454485
2024-05-14,32,Vitamin_C,5,135,0,19.537889618618863
2024-05-15,25,Vitamin_C,5,136,0,17.00737713449682
2024-05-16,27,Vitamin_C,5,137,0,17.371913140966225
2024-05-17,30,Vitamin_C,5,138,0,18.197255390449033
2024-05-18,27,Vitamin_C,5,139,0,16.858199636087136
2024-05-19,29,Vitamin_C,5,140,0,17.734207622037314
2024-05-20,25,Vitamin_C,5,141,0,18.518916529029955
2024-05-21,29,Vitamin_C,5,142,0,17.942192350541664
2024-05-22,32,Vitamin_C,5,143,0,18.25724813017359
2024-05-23,30,Vitamin_C,5,144,0,17.898855461132314
2024-05-24,28,Vitamin_C,5,145,0,16.993217218760346
2024-05-25,26,Vitamin_C,5,146,0,18.910704505941826
2024-05-26,23,Vitamin_C,5,147,0,20.427367817593023
2024-05-27,27,Vitamin_C,5,148,0,18.776034822217234
2024-05-28,31,Vitamin_C,5,149,0,19.069945502176047
2024-05-29,27,Vitamin_C,5,150,0,19.62627628728836
2024-05-30,24,Vitamin_C,5,151,0,17.754892801880857
2024-05-31,26,Vitamin_C,5,152,0,20.819178474417722
2024-06-01,26,Vitamin_C,6,153,0,19.413176490055502
2024-06-02,24,Vitamin_C,6,154,0,20.93860392083491
2024-06-03,28,Vitamin_C,6,155,0,18.671300388062836
2024-06-04,28,Vitamin_C,6,156,0,21.32163978476849
2024-06-05,29,Vitamin_C,6,157,0,20.37960654337122
2024-06-06,31,Vitamin_C,6,158,0,20.259963139914134
2024-06-07,29,Vitamin_C,6,159,0,20.044987966073297
2024-06-08,21,Vitamin_C,6,160,0,19.66801297480413
2024-06-09,21,Vitamin_C,6,161,0,21.22415767094693
2024-06-10,26,Vitamin_C,6,162,0,20.27254490892704
2024-06-11,24,Vitamin_C,6,163,0,18.27511680072674
2024-06-12,22,Vitamin_C,6,164,0,19.23641135066259
2024-06-13,24,Vitamin_C,6,165,0,20.28054019747831
2024-06-14,24,Vitamin_C,6,166,0,20.890516477824598
2024-06-15,21,Vitamin_C,6,167,0,20.63937013879371
2024-06-16,22,Vitamin_C,6,168,0,22.03164593086926
2024-06-17,29,Vitamin_C,6,169,0,18.97953058514454
2024-06-18,26,Vitamin_C,6,170,0,21.193383535225344
2024-06-19,32,Vitamin_C,6,171,0,19.352150053686536
2024-06-20,25,Vitamin_C,6,172,0,22.05131012826136
2024-06-21,24,Vitamin_C,6,173,0,21.319706551634713
2024-06-22,23,Vitamin_C,6,174,0,21.95740523162067
2024-06-23,24,Vitamin_C,6,175,0,20.7985682185117
2024-06-24,26,Vitamin_C,6,176,0,23.067561018009968
2024-06-25,31,Vitamin_C,6,177,0,22.956417414109996
2024-06-26,22,Vitamin_C,6,178,0,22.625747959886503
2024-06-27,27,Vitamin_C,6,179,0,22.041073775725586
2024-06-28,25,Vitamin_C,6,180,0,22.879674088542227
2024-06-29,18,Vitamin_C,6,181,0,21.722950138473735
2024-06-30,25,Vitamin_C,6,182,0,23.4161858617704
2024-07-01,28,Vitamin_C,7,183,0,24.34162143127905
2024-07-02,22,Vitamin_C,7,184,0,23.894945299706343
2024-07-03,24,Vitamin_C,7,185,0,22.227571169263094
2024-07-04,19,Vitamin_C,7,186,0,23.4520351892255
2024-07-05,20,Vitamin_C,7,187,0,21.93148635220803
2024-07-06,25,Vitamin_C,7,188,0,23.93155431222672
2024-07-07,21,Vitamin_C,7,189,0,23.944789734116586
2024-07-08,21,Vitamin_C,7,190,0,21.759838507016013
2024-07-09,25,Vitamin_C,7,191,0,22.603745590773386
2024-07-10,22,Vitamin_C,7,192,0,23.618630926350114
2024-07-11,22,Vitamin_C,7,193,0,23.737475893664353
2024-07-12,26,Vitamin_C,7,194,0,22.965709485001714
2024-07-13,19,Vitamin_C,7,195,0,24.70126033945261
2024-07-14,19,Vitamin_C,7,196,0,24.70105419452195
2024-07-15,24,Vitamin_C,7,197,0,24.392773530235452
2024-07-16,27,Vitamin_C,7,198,0,23.96883560685967
2024-07-17,28,Vitamin_C,7,199,0,25.911000277169887
2024-07-18,22,Vitamin_C,7,200,0,26.655407113088295
2024-07-19,27,Vitamin_C,7,201,0,24.65414536540014
2024-07-20,20,Vitamin_C,7,202,0,24.663205975827147
2024-07-21,28,Vitamin_C,7,203,0,25.904165003198024
2024-07-22,21,Vitamin_C,7,204,0,25.192390034671572
2024-07-23,28,Vitamin_C,7,205,0,25.54832118923634
2024-07-24,22,Vitamin_C,7,206,0,26.56446673130415
2024-07-25,30,Vitamin_C,7,207,0,24.05230827168753
2024-07-26,26,Vitamin_C,7,208,0,27.416532501758788
2024-07-27,19,Vitamin_C,7,209,0,26.307151089643593
2024-07-28,21,Vitamin_C,7,210,0,25.958852008889643
2024-07-29,26,Vitamin_C,7,211,0,26.416579524524504
2024-07-30,27,Vitamin_C,7,212,0,26.603265353969473
2024-07-31,24,Vitamin_C,7,213,0,25.044170800588397
2024-08-01,24,Vitamin_C,8,214,0,28.404320355500836
2024-08-02,27,Vitamin_C,8,215,0,27.084151993200113
2024-08-03,23,Vitamin_C,8,216,0,27.61866739072022
2024-08-04,19,Vitamin_C,8,217,0,28.259409233618914
2024-08-05,22,Vitamin_C,8,218,0,26.41820733969001
2024-08-06,25,Vitamin_C,8,219,0,28.043629192574144
2024-08-07,28,Vitamin_C,8,220,0,27.432542105854115
2024-08-08,30,Vitamin_C,8,221,0,28.67617975262747
2024-08-09,27,Vitamin_C,8,222,0,25.83056892277389
2024-08-10,24,Vitamin_C,8,223,0,27.986212949707586
2024-08-11,25,Vitamin_C,8,224,0,27.609083257863823
2024-08-12,23,Vitamin_C,8,225,0,28.769811771532687
2024-08-13,25,Vitamin_C,8,226,0,28.932248927771653
2024-08-14,23,Vitamin_C,8,227,0,27.87820883910126
2024-08-15,22,Vitamin_C,8,228,0,27.996228303046763
2024-08-16,26,Vitamin_C,8,229,0,28.71920535236898
2024-08-17,24,Vitamin_C,8,230,0,28.053562173964607
2024-08-18,26,Vitamin_C,8,231,0,29.911351246268964
2024-08-19,27,Vitamin_C,8,232,0,28.818117658476957
2024-08-20,27,Vitamin_C,8,233,0,26.397053152984757
2024-08-21,28,Vitamin_C,8,234,0,29.044660448719153
2024-08-22,26,Vitamin_C,8,235,0,28.49507022948497
2024-08-23,27,Vitamin_C,8,236,0,28.015126372169462
2024-08-24,22,Vitamin_C,8,237,0,28.520386857463535
2024-08-25,26,Vitamin_C,8,238,0,29.97722343275398
2024-08-26,29,Vitamin_C,8,239,0,31.305014815775174
2024-08-27,25,Vitamin_C,8,240,0,30.3966428809864
2024-08-28,27,Vitamin_C,8,241,0,29.58253310006411
2024-08-29,25,Vitamin_C,8,242,0,30.748981141108928
2024-08-30,25,Vitamin_C,8,243,0,29.93645864044457
2024-08-31,22,Vitamin_C,8,244,0,29.80182176862619
2024-09-01,29,Vitamin_C,9,245,0,29.44130394818019
2024-09-02,31,Vitamin_C,9,246,0,28.94142417150248
2024-09-03,29,Vitamin_C,9,247,0,30.399228599807852
2024-09-04,34,Vitamin_C,9,248,0,31.041389673632015
2024-09-05,27,Vitamin_C,9,249,0,30.879153031557554
2024-09-06,37,Vitamin_C,9,250,0,30.65047953988114
2024-09-07,26,Vitamin_C,9,251,0,30.20957255437472
2024-09-08,45,Vitamin_C,9,252,0,31.850613000251172
2024-09-09,45,Vitamin_C,9,253,0,30.01043333410763
