date,product,temperature,holiday,outbreak,sales
2023-05-02,Paracetamol_500mg,31.828497504691796,0,0,46
2023-05-02,Antibiotic_A,31.828497504691796,0,0,22
2023-05-02,Sunscreen,31.828497504691796,0,0,43
2023-05-02,Travel_Antidiarrheal,31.828497504691796,0,0,43
2023-05-03,ORS_Solution,28.10019517159402,0,0,86
2023-05-03,Paracetamol_500mg,28.10019517159402,0,0,34
2023-05-03,Antibiotic_A,28.10019517159402,0,0,29
2023-05-03,Sunscreen,28.10019517159402,0,0,35
2023-05-03,Travel_Antidiarrheal,28.10019517159402,0,0,35
2023-05-04,ORS_Solution,26.571569993959116,0,0,83
2023-05-04,Paracetamol_500mg,26.571569993959116,0,0,50
2023-05-04,Antibiotic_A,26.571569993959116,0,0,21
2023-05-04,Sunscreen,26.571569993959116,0,0,25
2023-05-04,Travel_Antidiarrheal,26.571569993959116,0,0,25
2023-05-05,ORS_Solution,26.33880998996266,0,0,80
2023-05-05,Paracetamol_500mg,26.33880998996266,0,0,51
2023-05-05,Antibiotic_A,26.33880998996266,0,0,25
2023-05-05,Sunscreen,26.33880998996266,0,0,20
2023-05-05,Travel_Antidiarrheal,26.33880998996266,0,0,20
2023-05-06,ORS_Solution,28.642198601823843,1,0,98
2023-05-06,Paracetamol_500mg,28.642198601823843,1,0,30
2023-05-06,Antibiotic_A,28.642198601823843,1,0,32
2023-05-06,Sunscreen,28.642198601823843,1,0,28
2023-05-06,Travel_Antidiarrheal,28.642198601823843,1,0,28
2023-05-07,ORS_Solution,28.391661428565204,1,0,94
2023-05-07,Paracetamol_500mg,28.391661428565204,1,0,23
2023-05-07,Antibiotic_A,28.391661428565204,1,0,25
2023-05-07,Sunscreen,28.391661428565204,1,0,28
2023-05-07,Travel_Antidiarrheal,28.391661428565204,1,0,28
2023-05-08,ORS_Solution,27.250036728445824,0,0,91
2023-05-08,Paracetamol_500mg,27.250036728445824,0,0,37
2023-05-08,Antibiotic_A,27.250036728445824,0,0,25
2023-05-08,Sunscreen,27.250036728445824,0,0,33
2023-05-08,Travel_Antidiarrheal,27.250036728445824,0,0,33
2023-05-09,ORS_Solution,27.513190696069948,0,0,89
2023-05-09,Paracetamol_500mg,27.513190696069948,0,0,40
2023-05-09,Antibiotic_A,27.513190696069948,0,0,27
2023-05-09,Sunscreen,27.513190696069948,0,0,29
2023-05-09,Travel_Antidiarrheal,27.513190696069948,0,0,29
2023-05-10,ORS_Solution,28.97380038081477,0,0,87
2023-05-10,Paracetamol_500mg,28.97380038081477,0,0,32
2023-05-10,Antibiotic_A,28.97380038081477,0,0,26
2023-05-10,Sunscreen,28.97380038081477,0,0,24
2023-05-10,Travel_Antidiarrheal,28.97380038081477,0,0,24
2023-05-11,ORS_Solution,26.19116632802954,0,0,89
2023-05-11,Paracetamol_500mg,26.19116632802954,0,0,47
2023-05-11,Antibiotic_A,26.19116632802954,0,0,34
2023-05-11,Sunscreen,26.19116632802954,0,0,19
2023-05-11,Travel_Antidiarrheal,26.19116632802954,0,0,19
2023-05-12,ORS_Solution,30.756464496899216,0,0,83
2023-05-12,Paracetamol_500mg,30.756464496899216,0,0,53
2023-05-12,Antibiotic_A,30.756464496899216,0,0,24
2023-05-12,Sunscreen,30.756464496899216,0,0,36
2023-05-12,Travel_Antidiarrheal,30.756464496899216,0,0,36
2023-05-13,ORS_Solution,23.746647932954197,1,0,85
2023-05-13,Paracetamol_500mg,23.746647932954197,1,0,31
2023-05-13,Antibiotic_A,23.746647932954197,1,0,29
2023-05-13,Sunscreen,23.746647932954197,1,0,21
2023-05-13,Travel_Antidiarrheal,23.746647932954197,1,0,21
2023-05-14,ORS_Solution,28.027573415288185,1,0,90
2023-05-14,Paracetamol_500mg,28.027573415288185,1,0,32
2023-05-14,Antibiotic_A,28.027573415288185,1,0,35
2023-05-14,Sunscreen,28.027573415288185,1,0,34
2023-05-14,Travel_Antidiarrheal,28.027573415288185,1,0,34
2023-05-15,ORS_Solution,29.839360384742186,0,0,89
2023-05-15,Paracetamol_500mg,29.839360384742186,0,0,36
2023-05-15,Antibiotic_A,29.839360384742186,0,0,23
2023-05-15,Sunscreen,29.839360384742186,0,0,31
2023-05-15,Travel_Antidiarrheal,29.839360384742186,0,0,31
2023-05-16,ORS_Solution,25.6451491766422,0,0,81
2023-05-16,Paracetamol_500mg,25.6451491766422,0,0,22
2023-05-16,Antibiotic_A,25.6451491766422,0,0,34
2023-05-16,Sunscreen,25.6451491766422,0,0,21
2023-05-16,Travel_Antidiarrheal,25.6451491766422,0,0,21
2023-05-17,ORS_Solution,28.015490171805446,0,0,84
2023-05-17,Paracetamol_500mg,28.015490171805446,0,0,25
2023-05-17,Antibiotic_A,28.015490171805446,0,0,31
2023-05-17,Sunscreen,28.015490171805446,0,0,25
2023-05-17,Travel_Antidiarrheal,28.015490171805446,0,0,25
2023-05-18,ORS_Solution,23.847205832383974,0,0,76
2023-05-18,Paracetamol_500mg,23.847205832383974,0,0,36
2023-05-18,Antibiotic_A,23.847205832383974,0,0,25
2023-05-18,Sunscreen,23.847205832383974,0,0,19
2023-05-18,Travel_Antidiarrheal,23.847205832383974,0,0,19
2023-05-19,ORS_Solution,28.759090785646467,0,0,82
2023-05-19,Paracetamol_500mg,28.759090785646467,0,0,47
2023-05-19,Antibiotic_A,28.759090785646467,0,0,25
2023-05-19,Sunscreen,28.759090785646467,0,0,25
2023-05-19,Travel_Antidiarrheal,28.759090785646467,0,0,25
2023-05-20,ORS_Solution,24.06308201798148,1,0,97
2023-05-20,Paracetamol_500mg,24.06308201798148,1,0,38
2023-05-20,Antibiotic_A,24.06308201798148,1,0,33
2023-05-20,Sunscreen,24.06308201798148,1,0,23
2023-05-20,Travel_Antidiarrheal,24.06308201798148,1,0,23
2023-05-21,ORS_Solution,26.91662213288573,1,0,93
2023-05-21,Paracetamol_500mg,26.91662213288573,1,0,44
2023-05-21,Antibiotic_A,26.91662213288573,1,0,21
2023-05-21,Sunscreen,26.91662213288573,1,0,28
2023-05-21,Travel_Antidiarrheal,26.91662213288573,1,0,28
2023-05-22,ORS_Solution,25.068919190299,0,0,72
2023-05-22,Paracetamol_500mg,25.068919190299,0,0,33
2023-05-22,Antibiotic_A,25.068919190299,0,0,27
2023-05-22,Sunscreen,25.068919190299,0,0,15
2023-05-22,Travel_Antidiarrheal,25.068919190299,0,0,15
2023-05-23,ORS_Solution,24.035520224136242,0,0,76
2023-05-23,Paracetamol_500mg,24.035520224136242,0,0,35
2023-05-23,Antibiotic_A,24.035520224136242,0,0,30
2023-05-23,Sunscreen,24.035520224136242,0,0,22
2023-05-23,Travel_Antidiarrheal,24.035520224136242,0,0,22
2023-05-24,ORS_Solution,29.86614087275719,0,0,87
2023-05-24,Paracetamol_500mg,29.86614087275719,0,0,42
2023-05-24,Antibiotic_A,29.86614087275719,0,0,19
2023-05-24,Sunscreen,29.86614087275719,0,0,47
2023-05-24,Travel_Antidiarrheal,29.86614087275719,0,0,47
2023-05-25,ORS_Solution,25.935139401084754,0,0,83
2023-05-25,Paracetamol_500mg,25.935139401084754,0,0,27
2023-05-25,Antibiotic_A,25.935139401084754,0,0,24
2023-05-25,Sunscreen,25.935139401084754,0,0,16
2023-05-25,Travel_Antidiarrheal,25.935139401084754,0,0,16
2023-05-26,ORS_Solution,28.748027321369204,0,0,85
2023-05-26,Paracetamol_500mg,28.748027321369204,0,0,51
2023-05-26,Antibiotic_A,28.748027321369204,0,0,27
2023-05-26,Sunscreen,28.748027321369204,0,0,31
2023-05-26,Travel_Antidiarrheal,28.748027321369204,0,0,31
2023-05-27,ORS_Solution,22.651486223157505,1,0,86
2023-05-27,Paracetamol_500mg,22.651486223157505,1,0,57
2023-05-27,Antibiotic_A,22.651486223157505,1,0,33
2023-05-27,Sunscreen,22.651486223157505,1,0,20
2023-05-27,Travel_Antidiarrheal,22.651486223157505,1,0,20
2023-05-28,ORS_Solution,28.859036099411277,1,0,100
2023-05-28,Paracetamol_500mg,28.859036099411277,1,0,33
2023-05-28,Antibiotic_A,28.859036099411277,1,0,27
2023-05-28,Sunscreen,28.859036099411277,1,0,27
2023-05-28,Travel_Antidiarrheal,28.859036099411277,1,0,27
2023-05-29,ORS_Solution,22.95987635753765,0,0,66
2023-05-29,Paracetamol_500mg,22.95987635753765,0,0,35
2023-05-29,Antibiotic_A,22.95987635753765,0,0,28
2023-05-29,Sunscreen,22.95987635753765,0,0,17
2023-05-29,Travel_Antidiarrheal,22.95987635753765,0,0,17
2023-05-30,ORS_Solution,22.590152451104384,0,0,69
2023-05-30,Paracetamol_500mg,22.590152451104384,0,0,23
2023-05-30,Antibiotic_A,22.590152451104384,0,0,27
2023-05-30,Sunscreen,22.590152451104384,0,0,30
2023-05-30,Travel_Antidiarrheal,22.590152451104384,0,0,30
2023-05-31,ORS_Solution,22.1368570710321,0,0,80
2023-05-31,Paracetamol_500mg,22.1368570710321,0,0,47
2023-05-31,Antibiotic_A,22.1368570710321,0,0,27
2023-05-31,Sunscreen,22.1368570710321,0,0,16
2023-05-31,Travel_Antidiarrheal,22.1368570710321,0,0,16
2023-06-01,ORS_Solution,23.363851019100252,0,0,80
2023-06-01,Paracetamol_500mg,23.363851019100252,0,0,38
2023-06-01,Antibiotic_A,23.363851019100252,0,0,30
2023-06-01,Sunscreen,23.363851019100252,0,0,17
2023-06-01,Travel_Antidiarrheal,23.363851019100252,0,0,17
2023-06-02,ORS_Solution,22.622360193712492,0,0,79
2023-06-02,Paracetamol_500mg,22.622360193712492,0,0,57
2023-06-02,Antibiotic_A,22.622360193712492,0,0,23
2023-06-02,Sunscreen,22.622360193712492,0,0,16
2023-06-02,Travel_Antidiarrheal,22.622360193712492,0,0,16
2023-06-03,ORS_Solution,28.011162449220244,1,0,92
2023-06-03,Paracetamol_500mg,28.011162449220244,1,0,35
2023-06-03,Antibiotic_A,28.011162449220244,1,0,25
2023-06-03,Sunscreen,28.011162449220244,1,0,23
2023-06-03,Travel_Antidiarrheal,28.011162449220244,1,0,23
2023-06-04,ORS_Solution,22.773407740448427,1,0,93
2023-06-04,Paracetamol_500mg,22.773407740448427,1,0,40
2023-06-04,Antibiotic_A,22.773407740448427,1,0,23
2023-06-04,Sunscreen,22.773407740448427,1,0,15
2023-06-04,Travel_Antidiarrheal,22.773407740448427,1,0,15
2023-06-05,ORS_Solution,26.498537498066824,0,0,86
2023-06-05,Paracetamol_500mg,26.498537498066824,0,0,47
2023-06-05,Antibiotic_A,26.498537498066824,0,0,27
2023-06-05,Sunscreen,26.498537498066824,0,0,29
2023-06-05,Travel_Antidiarrheal,26.498537498066824,0,0,29
2023-06-06,ORS_Solution,27.458185906650023,0,0,87
2023-06-06,Paracetamol_500mg,27.458185906650023,0,0,52
2023-06-06,Antibiotic_A,27.458185906650023,0,0,30
2023-06-06,Sunscreen,27.458185906650023,0,0,28
2023-06-06,Travel_Antidiarrheal,27.458185906650023,0,0,28
2023-06-07,ORS_Solution,27.99024487773584,0,0,91
2023-06-07,Paracetamol_500mg,27.99024487773584,0,0,34
2023-06-07,Antibiotic_A,27.99024487773584,0,0,27
2023-06-07,Sunscreen,27.99024487773584,0,0,29
2023-06-07,Travel_Antidiarrheal,27.99024487773584,0,0,29
2023-06-08,ORS_Solution,21.24769713419984,0,0,66
2023-06-08,Paracetamol_500mg,21.24769713419984,0,0,33
2023-06-08,Antibiotic_A,21.24769713419984,0,0,25
2023-06-08,Sunscreen,21.24769713419984,0,0,21
2023-06-08,Travel_Antidiarrheal,21.24769713419984,0,0,21
2023-06-09,ORS_Solution,25.075940584445775,0,0,83
2023-06-09,Paracetamol_500mg,25.075940584445775,0,0,36
2023-06-09,Antibiotic_A,25.075940584445775,0,0,31
2023-06-09,Sunscreen,25.075940584445775,0,0,20
2023-06-09,Travel_Antidiarrheal,25.075940584445775,0,0,20
2023-06-10,ORS_Solution,22.96927230539324,1,0,85
2023-06-10,Paracetamol_500mg,22.96927230539324,1,0,33
2023-06-10,Antibiotic_A,22.96927230539324,1,0,30
2023-06-10,Sunscreen,22.96927230539324,1,0,23
2023-06-10,Travel_Antidiarrheal,22.96927230539324,1,0,23
2023-06-11,ORS_Solution,18.71280440498955,1,0,87
2023-06-11,Paracetamol_500mg,18.71280440498955,1,0,42
2023-06-11,Antibiotic_A,18.71280440498955,1,0,24
2023-06-11,Sunscreen,18.71280440498955,1,0,16
2023-06-11,Travel_Antidiarrheal,18.71280440498955,1,0,16
2023-06-12,ORS_Solution,22.485360836865258,0,0,71
2023-06-12,Paracetamol_500mg,22.485360836865258,0,0,28
2023-06-12,Antibiotic_A,22.485360836865258,0,0,25
2023-06-12,Sunscreen,22.485360836865258,0,0,24
2023-06-12,Travel_Antidiarrheal,22.485360836865258,0,0,24
2023-06-13,ORS_Solution,20.336765796261965,0,0,76
2023-06-13,Paracetamol_500mg,20.336765796261965,0,0,42
2023-06-13,Antibiotic_A,20.336765796261965,0,0,24
2023-06-13,Sunscreen,20.336765796261965,0,0,25
2023-06-13,Travel_Antidiarrheal,20.336765796261965,0,0,25
2023-06-14,ORS_Solution,24.852705221015057,0,0,82
2023-06-14,Paracetamol_500mg,24.852705221015057,0,0,48
2023-06-14,Antibiotic_A,24.852705221015057,0,0,26
2023-06-14,Sunscreen,24.852705221015057,0,0,19
2023-06-14,Travel_Antidiarrheal,24.852705221015057,0,0,19
2023-06-15,ORS_Solution,24.965750140782347,0,0,77
2023-06-15,Paracetamol_500mg,24.965750140782347,0,0,37
2023-06-15,Antibiotic_A,24.965750140782347,0,0,33
2023-06-15,Sunscreen,24.965750140782347,0,0,23
2023-06-15,Travel_Antidiarrheal,24.965750140782347,0,0,23
2023-06-16,ORS_Solution,22.5243863613609,0,0,68
2023-06-16,Paracetamol_500mg,22.5243863613609,0,0,48
2023-06-16,Antibiotic_A,22.5243863613609,0,0,25
2023-06-16,Sunscreen,22.5243863613609,0,0,21
2023-06-16,Travel_Antidiarrheal,22.5243863613609,0,0,21
2023-06-17,ORS_Solution,18.088073659680028,1,0,74
2023-06-17,Paracetamol_500mg,18.088073659680028,1,0,48
2023-06-17,Antibiotic_A,18.088073659680028,1,0,33
2023-06-17,Sunscreen,18.088073659680028,1,0,18
2023-06-17,Travel_Antidiarrheal,18.088073659680028,1,0,18
2023-06-18,ORS_Solution,22.52066412171694,1,0,90
2023-06-18,Paracetamol_500mg,22.52066412171694,1,0,42
2023-06-18,Antibiotic_A,22.52066412171694,1,0,31
2023-06-18,Sunscreen,22.52066412171694,1,0,22
2023-06-18,Travel_Antidiarrheal,22.52066412171694,1,0,22
2023-06-19,ORS_Solution,21.202601199508138,0,0,64
2023-06-19,Paracetamol_500mg,21.202601199508138,0,0,42
2023-06-19,Antibiotic_A,21.202601199508138,0,0,19
2023-06-19,Sunscreen,21.202601199508138,0,0,18
2023-06-19,Travel_Antidiarrheal,21.202601199508138,0,0,18
2023-06-20,ORS_Solution,24.3246256964091,0,0,81
2023-06-20,Paracetamol_500mg,24.3246256964091,0,0,23
2023-06-20,Antibiotic_A,24.3246256964091,0,0,25
2023-06-20,Sunscreen,24.3246256964091,0,0,17
2023-06-20,Travel_Antidiarrheal,24.3246256964091,0,0,17
2023-06-21,ORS_Solution,24.097009895013116,0,0,79
2023-06-21,Paracetamol_500mg,24.097009895013116,0,0,50
2023-06-21,Antibiotic_A,24.097009895013116,0,0,29
2023-06-21,Sunscreen,24.097009895013116,0,0,25
2023-06-21,Travel_Antidiarrheal,24.097009895013116,0,0,25
2023-06-22,ORS_Solution,25.326794412157934,0,0,84
2023-06-22,Paracetamol_500mg,25.326794412157934,0,0,49
2023-06-22,Antibiotic_A,25.326794412157934,0,0,28
2023-06-22,Sunscreen,25.326794412157934,0,0,16
2023-06-22,Travel_Antidiarrheal,25.326794412157934,0,0,16
2023-06-23,ORS_Solution,19.165191355763184,0,0,70
2023-06-23,Paracetamol_500mg,19.165191355763184,0,0,54
2023-06-23,Antibiotic_A,19.165191355763184,0,0,32
2023-06-23,Sunscreen,19.165191355763184,0,0,23
2023-06-23,Travel_Antidiarrheal,19.165191355763184,0,0,23
2023-06-24,ORS_Solution,22.187282233344597,1,0,88
2023-06-24,Paracetamol_500mg,22.187282233344597,1,0,29
2023-06-24,Antibiotic_A,22.187282233344597,1,0,22
2023-06-24,Sunscreen,22.187282233344597,1,0,21
2023-06-24,Travel_Antidiarrheal,22.187282233344597,1,0,21
2023-06-25,ORS_Solution,19.426282154364632,1,0,81
2023-06-25,Paracetamol_500mg,19.426282154364632,1,0,39
2023-06-25,Antibiotic_A,19.426282154364632,1,0,20
2023-06-25,Sunscreen,19.426282154364632,1,0,20
2023-06-25,Travel_Antidiarrheal,19.426282154364632,1,0,20
2023-06-26,ORS_Solution,24.1897173359117,0,0,72
2023-06-26,Paracetamol_500mg,24.1897173359117,0,0,45
2023-06-26,Antibiotic_A,24.1897173359117,0,0,25
2023-06-26,Sunscreen,24.1897173359117,0,0,10
2023-06-26,Travel_Antidiarrheal,24.1897173359117,0,0,10
2023-06-27,ORS_Solution,21.232158461332858,0,0,72
2023-06-27,Paracetamol_500mg,21.232158461332858,0,0,31
2023-06-27,Antibiotic_A,21.232158461332858,0,0,23
2023-06-27,Sunscreen,21.232158461332858,0,0,22
2023-06-27,Travel_Antidiarrheal,21.232158461332858,0,0,22
2023-06-28,ORS_Solution,20.01352275393753,0,0,71
2023-06-28,Paracetamol_500mg,20.01352275393753,0,0,34
2023-06-28,Antibiotic_A,20.01352275393753,0,0,26
2023-06-28,Sunscreen,20.01352275393753,0,0,17
2023-06-28,Travel_Antidiarrheal,20.01352275393753,0,0,17
2023-06-29,ORS_Solution,19.283542651613416,0,0,67
2023-06-29,Paracetamol_500mg,19.283542651613416,0,0,50
2023-06-29,Antibiotic_A,19.283542651613416,0,0,24
2023-06-29,Sunscreen,19.283542651613416,0,0,14
2023-06-29,Travel_Antidiarrheal,19.283542651613416,0,0,14
2023-06-30,ORS_Solution,21.341475777972512,0,0,79
2023-06-30,Paracetamol_500mg,21.341475777972512,0,0,29
2023-06-30,Antibiotic_A,21.341475777972512,0,0,28
2023-06-30,Sunscreen,21.341475777972512,0,0,17
2023-06-30,Travel_Antidiarrheal,21.341475777972512,0,0,17
2023-07-01,ORS_Solution,20.422100649951943,1,0,85
2023-07-01,Paracetamol_500mg,20.422100649951943,1,0,44
2023-07-01,Antibiotic_A,20.422100649951943,1,0,27
2023-07-01,Sunscreen,20.422100649951943,1,0,20
2023-07-01,Travel_Antidiarrheal,20.422100649951943,1,0,20
2023-07-02,ORS_Solution,20.087870466263837,1,0,87
2023-07-02,Paracetamol_500mg,20.087870466263837,1,0,29
2023-07-02,Antibiotic_A,20.087870466263837,1,0,28
2023-07-02,Sunscreen,20.087870466263837,1,0,19
2023-07-02,Travel_Antidiarrheal,20.087870466263837,1,0,19
2023-07-03,ORS_Solution,17.969065316448713,0,0,70
2023-07-03,Paracetamol_500mg,17.969065316448713,0,0,38
2023-07-03,Antibiotic_A,17.969065316448713,0,0,29
2023-07-03,Sunscreen,17.969065316448713,0,0,27
2023-07-03,Travel_Antidiarrheal,17.969065316448713,0,0,27
2023-07-04,ORS_Solution,16.717532932432345,0,0,64
2023-07-04,Paracetamol_500mg,16.717532932432345,0,0,37
2023-07-04,Antibiotic_A,16.717532932432345,0,0,27
2023-07-04,Sunscreen,16.717532932432345,0,0,22
2023-07-04,Travel_Antidiarrheal,16.717532932432345,0,0,22
2023-07-05,ORS_Solution,18.02519353247242,0,0,61
2023-07-05,Paracetamol_500mg,18.02519353247242,0,0,41
2023-07-05,Antibiotic_A,18.02519353247242,0,0,28
2023-07-05,Sunscreen,18.02519353247242,0,0,17
2023-07-05,Travel_Antidiarrheal,18.02519353247242,0,0,17
2023-07-06,ORS_Solution,17.527476236006553,0,0,63
2023-07-06,Paracetamol_500mg,17.527476236006553,0,0,36
2023-07-06,Antibiotic_A,17.527476236006553,0,0,22
2023-07-06,Sunscreen,17.527476236006553,0,0,29
2023-07-06,Travel_Antidiarrheal,17.527476236006553,0,0,29
2023-07-07,ORS_Solution,17.921843319398562,0,0,70
2023-07-07,Paracetamol_500mg,17.921843319398562,0,0,41
2023-07-07,Antibiotic_A,17.921843319398562,0,0,27
2023-07-07,Sunscreen,17.921843319398562,0,0,26
2023-07-07,Travel_Antidiarrheal,17.921843319398562,0,0,26
2023-07-08,ORS_Solution,16.125803319612604,1,0,71
2023-07-08,Paracetamol_500mg,16.125803319612604,1,0,35
2023-07-08,Antibiotic_A,16.125803319612604,1,0,30
2023-07-08,Sunscreen,16.125803319612604,1,0,24
2023-07-08,Travel_Antidiarrheal,16.125803319612604,1,0,24
2023-07-09,ORS_Solution,21.98265101452923,1,0,90
2023-07-09,Paracetamol_500mg,21.98265101452923,1,0,31
2023-07-09,Antibiotic_A,21.98265101452923,1,0,24
2023-07-09,Sunscreen,21.98265101452923,1,0,18
2023-07-09,Travel_Antidiarrheal,21.98265101452923,1,0,18
2023-07-10,ORS_Solution,19.52051710095391,0,0,72
2023-07-10,Paracetamol_500mg,19.52051710095391,0,0,33
2023-07-10,Antibiotic_A,19.52051710095391,0,0,25
2023-07-10,Sunscreen,19.52051710095391,0,0,25
2023-07-10,Travel_Antidiarrheal,19.52051710095391,0,0,25
2023-07-11,ORS_Solution,17.244564545951544,0,0,66
2023-07-11,Paracetamol_500mg,17.244564545951544,0,0,30
2023-07-11,Antibiotic_A,17.244564545951544,0,0,35
2023-07-11,Sunscreen,17.244564545951544,0,0,28
2023-07-11,Travel_Antidiarrheal,17.244564545951544,0,0,28
2023-07-12,ORS_Solution,17.028988594133956,0,0,72
2023-07-12,Paracetamol_500mg,17.028988594133956,0,0,36
2023-07-12,Antibiotic_A,17.028988594133956,0,0,30
2023-07-12,Sunscreen,17.028988594133956,0,0,13
2023-07-12,Travel_Antidiarrheal,17.028988594133956,0,0,13
2023-07-13,ORS_Solution,17.419154464246812,0,0,70
2023-07-13,Paracetamol_500mg,17.419154464246812,0,0,44
2023-07-13,Antibiotic_A,17.419154464246812,0,0,26
2023-07-13,Sunscreen,17.419154464246812,0,0,12
2023-07-13,Travel_Antidiarrheal,17.419154464246812,0,0,12
2023-07-14,ORS_Solution,20.494420135290603,0,0,70
2023-07-14,Paracetamol_500mg,20.494420135290603,0,0,41
2023-07-14,Antibiotic_A,20.494420135290603,0,0,25
2023-07-14,Sunscreen,20.494420135290603,0,0,19
2023-07-14,Travel_Antidiarrheal,20.494420135290603,0,0,19
2023-07-15,ORS_Solution,14.463516547797852,1,0,67
2023-07-15,Paracetamol_500mg,14.463516547797852,1,0,38
2023-07-15,Antibiotic_A,14.463516547797852,1,0,31
2023-07-15,Sunscreen,14.463516547797852,1,0,16
2023-07-15,Travel_Antidiarrheal,14.463516547797852,1,0,16
2023-07-16,ORS_Solution,17.03435051018474,1,0,69
2023-07-16,Paracetamol_500mg,17.03435051018474,1,0,56
2023-07-16,Antibiotic_A,17.03435051018474,1,0,29
2023-07-16,Sunscreen,17.03435051018474,1,0,19
2023-07-16,Travel_Antidiarrheal,17.03435051018474,1,0,19
2023-07-17,ORS_Solution,16.080011432459163,0,0,70
2023-07-17,Paracetamol_500mg,16.080011432459163,0,0,33
2023-07-17,Antibiotic_A,16.080011432459163,0,0,29
2023-07-17,Sunscreen,16.080011432459163,0,0,13
2023-07-17,Travel_Antidiarrheal,16.080011432459163,0,0,13
2023-07-18,ORS_Solution,18.660895452324716,0,0,71
2023-07-18,Paracetamol_500mg,18.660895452324716,0,0,45
2023-07-18,Antibiotic_A,18.660895452324716,0,0,23
2023-07-18,Sunscreen,18.660895452324716,0,0,16
2023-07-18,Travel_Antidiarrheal,18.660895452324716,0,0,16
2023-07-19,ORS_Solution,18.827958947872688,0,0,73
2023-07-19,Paracetamol_500mg,18.827958947872688,0,0,34
2023-07-19,Antibiotic_A,18.827958947872688,0,0,24
2023-07-19,Sunscreen,18.827958947872688,0,0,19
2023-07-19,Travel_Antidiarrheal,18.827958947872688,0,0,19
2023-07-20,ORS_Solution,17.355113045963133,0,0,69
2023-07-20,Paracetamol_500mg,17.355113045963133,0,0,44
2023-07-20,Antibiotic_A,17.355113045963133,0,0,28
2023-07-20,Sunscreen,17.355113045963133,0,0,26
2023-07-20,Travel_Antidiarrheal,17.355113045963133,0,0,26
2023-07-21,ORS_Solution,16.958543576721098,0,0,61
2023-07-21,Paracetamol_500mg,16.958543576721098,0,0,32
2023-07-21,Antibiotic_A,16.958543576721098,0,0,25
2023-07-21,Sunscreen,16.958543576721098,0,0,22
2023-07-21,Travel_Antidiarrheal,16.958543576721098,0,0,22
2023-07-22,ORS_Solution,17.639188417131052,1,0,78
2023-07-22,Paracetamol_500mg,17.639188417131052,1,0,35
2023-07-22,Antibiotic_A,17.639188417131052,1,0,28
2023-07-22,Sunscreen,17.639188417131052,1,0,14
2023-07-22,Travel_Antidiarrheal,17.639188417131052,1,0,14
2023-07-23,ORS_Solution,20.129071541951888,1,0,85
2023-07-23,Paracetamol_500mg,20.129071541951888,1,0,40
2023-07-23,Antibiotic_A,20.129071541951888,1,0,26
2023-07-23,Sunscreen,20.129071541951888,1,0,9
2023-07-23,Travel_Antidiarrheal,20.129071541951888,1,0,9
2023-07-24,ORS_Solution,20.44761976693186,0,0,66
2023-07-24,Paracetamol_500mg,20.44761976693186,0,0,39
2023-07-24,Antibiotic_A,20.44761976693186,0,0,24
2023-07-24,Sunscreen,20.44761976693186,0,0,22
2023-07-24,Travel_Antidiarrheal,20.44761976693186,0,0,22
2023-07-25,ORS_Solution,16.645991962114305,0,0,68
2023-07-25,Paracetamol_500mg,16.645991962114305,0,0,33
2023-07-25,Antibiotic_A,16.645991962114305,0,0,31
2023-07-25,Sunscreen,16.645991962114305,0,0,17
2023-07-25,Travel_Antidiarrheal,16.645991962114305,0,0,17
2023-07-26,ORS_Solution,16.67070142063706,0,0,73
2023-07-26,Paracetamol_500mg,16.67070142063706,0,0,56
2023-07-26,Antibiotic_A,16.67070142063706,0,0,28
2023-07-26,Sunscreen,16.67070142063706,0,0,18
2023-07-26,Travel_Antidiarrheal,16.67070142063706,0,0,18
2023-07-27,ORS_Solution,16.533549644998345,0,0,59
2023-07-27,Paracetamol_500mg,16.533549644998345,0,0,42
2023-07-27,Antibiotic_A,16.533549644998345,0,0,24
2023-07-27,Sunscreen,16.533549644998345,0,0,23
2023-07-27,Travel_Antidiarrheal,16.533549644998345,0,0,23
2023-07-28,ORS_Solution,13.662044017958648,0,0,58
2023-07-28,Paracetamol_500mg,13.662044017958648,0,0,48
2023-07-28,Antibiotic_A,13.662044017958648,0,0,31
2023-07-28,Sunscreen,13.662044017958648,0,0,23
2023-07-28,Travel_Antidiarrheal,13.662044017958648,0,0,23
2023-07-29,ORS_Solution,15.471298949996276,1,0,66
2023-07-29,Paracetamol_500mg,15.471298949996276,1,0,45
2023-07-29,Antibiotic_A,15.471298949996276,1,0,29
2023-07-29,Sunscreen,15.471298949996276,1,0,26
2023-07-29,Travel_Antidiarrheal,15.471298949996276,1,0,26
2023-07-30,ORS_Solution,15.220875360466053,1,0,68
2023-07-30,Paracetamol_500mg,15.220875360466053,1,0,49
2023-07-30,Antibiotic_A,15.220875360466053,1,0,27
2023-07-30,Sunscreen,15.220875360466053,1,0,27
2023-07-30,Travel_Antidiarrheal,15.220875360466053,1,0,27
2023-07-31,ORS_Solution,13.670735561304745,0,0,55
2023-07-31,Paracetamol_500mg,13.670735561304745,0,0,32
2023-07-31,Antibiotic_A,13.670735561304745,0,0,24
2023-07-31,Sunscreen,13.670735561304745,0,0,22
2023-07-31,Travel_Antidiarrheal,13.670735561304745,0,0,22
2023-08-01,ORS_Solution,11.088838354897398,0,0,41
2023-08-01,Paracetamol_500mg,11.088838354897398,0,0,45
2023-08-01,Antibiotic_A,11.088838354897398,0,0,26
